C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_C
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,60.0,45.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,120.0,60.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,180.0,71.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,240.0,68.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,360.0,65.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,350.0,30.0,25.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,350.0,60.0,70.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,350.0,120.0,110.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,350.0,180.0,115.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,350.0,240.0,111.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,350.0,360.0,105.0
3.65,2.76,0.014,0.016,0.045,0.36,0.9,0.6,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,90.0,320.0,120.0,125.0
3.65,2.76,0.014,0.016,0.045,0.36,0.9,0.6,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,90.0,360.0,120.0,157.0
3.51,2.45,0.01,0.017,0.036,0.3,0.0,0.0,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,90.0,320.0,120.0,63.0
3.51,2.45,0.01,0.017,0.036,0.3,0.0,0.0,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,90.0,360.0,120.0,148.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,300.0,10.0,20.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,300.0,30.0,29.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,300.0,60.0,60.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,300.0,120.0,89.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,300.0,240.0,90.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,300.0,360.0,80.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,350.0,10.0,30.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,350.0,30.0,35.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,350.0,60.0,70.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,350.0,120.0,110.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,350.0,240.0,100.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,350.0,360.0,90.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,400.0,10.0,40.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,400.0,30.0,50.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,400.0,60.0,90.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,400.0,120.0,140.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,400.0,240.0,120.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.9773600000000005,0.004037000000000002,0.034800000000000025,0.13910000000000006,120.0,11.985,79.24700000000001,46.3,41.0,413.52700000000004,13.408999999999994,9.68,900.0,120.0,400.0,360.0,90.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,325.0,50.0,88.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,340.0,50.0,124.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,350.0,50.0,132.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,360.0,50.0,138.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,375.0,50.0,140.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,18.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,19.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,21.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,28.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,30.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,36.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,37.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,38.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,40.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,28.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,34.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,38.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,43.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,44.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,60.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,28.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,50.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,60.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,72.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,36.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,40.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,92.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,36.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,52.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,68.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,82.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,72.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,76.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,88.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,94.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,68.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,80.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,100.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,90.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,92.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,98.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,370.0,60.0,124.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,26.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,42.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,62.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,64.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,66.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,70.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,900.0,60.0,370.0,60.0,60.0
